RESPID,EDUCATION,EDUCATION_TEXT,CARBONTAX,CLEANENERGY,CLEANELEC,MEDICAREALL,PUBLICOPTION,IMMIGRATION,FAMILYLEAVE,WEALTHTAX,DEPORTATIONS,MEDICVOUCHER,CARBONTAX_LLM,CLEANENERGY_LLM,CLEANELEC_LLM,MEDICAREALL_LLM,PUBLICOPTION_LLM,IMMIGRATION_LLM,FAMILYLEAVE_LLM,WEALTHTAX_LLM,DEPORTATIONS_LLM,MEDICVOUCHER_LLM
pid_1465,5,College graduate/some postgrad,5,5,5,5,3,5,5,5,1,3,4,4,5,4,5,4,4,4,1,2
pid_1466,5,College graduate/some postgrad,2,4,1,3,5,5,5,5,4,2,1,2,2,1,1,2,4,1,5,4
pid_1467,5,College graduate/some postgrad,1,3,3,4,5,5,5,5,2,4,2,4,2,2,4,4,4,2,4,2
pid_1468,3,"Some college, no degree",4,5,5,1,1,5,2,1,4,1,4,4,4,4,4,4,4,4,2,2
pid_1469,5,Postgraduate,4,4,5,5,4,5,5,5,3,1,4,5,4,4,5,4,4,4,2,1
pid_1470,5,Postgraduate,4,2,5,4,5,2,5,4,5,5,5,5,5,5,5,5,5,5,1,1
pid_1471,2,High school graduate,2,4,3,2,4,4,5,4,4,4,4,5,5,5,5,5,5,5,1,1
pid_1472,2,High school graduate,4,4,5,5,5,5,5,5,1,2,4,5,5,5,5,5,5,5,1,1
pid_1473,3,Associate's degree,4,5,5,5,5,5,5,5,1,4,2,5,4,4,4,5,5,5,1,2
pid_1474,2,High school graduate,2,4,1,2,4,1,5,2,5,2,5,5,5,5,5,5,5,5,1,1
pid_1475,3,Associate's degree,4,4,4,4,4,2,4,4,4,4,4,5,5,5,5,5,5,5,1,1
pid_1476,2,High school graduate,5,5,5,5,5,3,4,5,5,4,4,5,4,4,5,5,5,5,2,1
pid_1477,3,"Some college, no degree",4,4,4,5,4,4,5,4,4,4,2,4,2,4,4,4,4,4,2,2
pid_1478,5,Postgraduate,4,4,4,5,4,3,3,3,3,3,4,5,5,4,4,4,4,4,2,1
pid_1479,3,"Some college, no degree",5,5,5,5,4,5,5,5,2,5,4,5,4,4,4,4,4,4,2,2
pid_1480,5,College graduate/some postgrad,1,3,1,2,3,3,4,4,4,5,5,5,5,5,5,5,5,5,1,1
pid_1481,5,Postgraduate,5,3,5,5,5,5,5,5,1,5,2,2,2,1,1,2,2,1,5,4
pid_1482,3,"Some college, no degree",4,3,4,3,4,3,4,3,4,3,4,5,4,4,4,4,4,4,2,1
pid_1483,3,"Some college, no degree",4,4,4,4,4,4,5,4,3,2,4,4,4,4,4,4,4,4,2,2
pid_1484,3,Associate's degree,4,5,5,5,4,4,5,5,1,5,2,2,2,1,1,2,2,1,5,5
pid_1485,2,High school graduate,4,4,3,5,5,2,4,5,5,2,2,4,2,2,4,2,4,2,4,4
pid_1486,5,College graduate/some postgrad,2,3,1,1,5,2,3,1,5,5,4,5,5,5,5,5,5,5,1,1
pid_1487,5,College graduate/some postgrad,5,5,5,5,5,2,5,5,4,5,1,2,1,2,2,2,2,1,5,4
pid_1488,5,College graduate/some postgrad,5,5,5,5,5,1,5,5,5,3,5,5,5,5,5,5,5,4,1,1
pid_1489,3,"Some college, no degree",2,4,4,4,5,5,4,3,4,4,2,4,4,1,2,2,2,1,5,4
pid_1490,3,"Some college, no degree",4,3,3,5,3,4,2,3,3,2,5,5,5,5,5,5,5,5,1,1
pid_1491,5,College graduate/some postgrad,5,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,5,4,2,2
pid_1492,1,Less than high school,4,3,4,5,4,5,5,4,3,5,4,5,4,5,5,5,5,5,1,1
pid_1493,5,College graduate/some postgrad,5,4,5,5,1,5,5,5,1,1,5,5,5,5,5,5,5,5,1,1
pid_1494,3,"Some college, no degree",5,4,5,5,5,5,5,4,1,5,2,4,4,4,4,4,4,4,2,1
pid_1495,3,Associate's degree,4,5,4,4,5,4,4,5,5,4,2,4,2,1,4,4,4,1,4,4
pid_1496,5,College graduate/some postgrad,5,3,5,5,4,4,4,4,4,3,2,4,2,2,4,4,4,2,4,4
pid_1497,3,"Some college, no degree",4,4,5,5,5,4,4,5,3,5,5,5,5,5,5,5,5,5,1,1
pid_1498,5,College graduate/some postgrad,5,5,5,5,5,5,5,5,4,1,2,4,2,4,4,4,4,4,2,4
pid_1499,3,Associate's degree,5,4,4,5,4,5,4,4,5,5,4,5,5,5,5,5,5,5,1,1
pid_1500,3,Associate's degree,5,5,5,5,5,5,3,5,1,1,5,5,5,5,5,5,5,5,1,1
pid_1501,3,"Some college, no degree",2,3,2,5,5,2,3,5,5,4,1,2,2,1,2,1,2,1,5,5
pid_1502,2,High school graduate,4,4,4,4,4,4,4,4,3,5,2,4,4,2,4,4,4,4,4,2
pid_1503,5,College graduate/some postgrad,5,4,4,5,5,5,4,4,2,2,2,2,2,2,4,2,4,2,4,1
pid_1504,3,Associate's degree,1,2,1,2,2,1,2,1,2,2,4,5,5,5,5,5,5,5,1,1
pid_1505,3,"Some college, no degree",5,4,5,5,4,5,5,5,2,3,5,5,5,5,5,5,5,5,1,1
pid_1506,3,"Some college, no degree",5,3,4,5,5,3,4,2,4,3,1,2,1,1,1,1,1,1,5,5
pid_1507,5,College graduate/some postgrad,2,4,4,4,4,1,5,4,4,4,1,2,1,1,2,2,2,1,5,5
pid_1508,3,"Some college, no degree",5,5,3,4,3,5,3,5,4,4,2,4,4,4,4,4,4,4,4,2
pid_1509,3,Associate's degree,5,4,5,5,2,5,5,5,2,1,5,5,5,5,5,5,5,5,1,1
pid_1510,2,High school graduate,3,4,3,3,3,2,5,3,5,3,4,4,4,4,4,4,5,4,2,1
pid_1511,5,College graduate/some postgrad,4,5,5,5,3,5,5,5,1,1,4,5,5,4,5,5,5,4,1,2
pid_1512,3,"Some college, no degree",2,3,3,1,4,3,2,3,3,4,1,2,1,2,2,2,2,1,5,4
pid_1513,5,Postgraduate,2,3,2,4,4,4,3,5,4,5,5,5,5,4,4,4,5,4,2,2
pid_1514,5,Postgraduate,5,4,5,5,4,5,3,5,3,4,2,2,2,2,4,2,4,2,4,4
pid_1515,5,College graduate/some postgrad,4,2,5,2,5,4,5,5,2,4,5,5,5,5,5,5,5,5,1,1
pid_1516,5,Postgraduate,4,1,1,2,5,1,5,1,5,3,5,5,5,5,5,5,5,5,1,1
pid_1517,3,"Some college, no degree",5,4,4,4,4,5,5,5,2,3,4,5,5,5,5,5,5,5,1,1
pid_1518,5,College graduate/some postgrad,4,5,5,3,3,5,5,5,1,4,1,1,1,1,1,1,1,1,5,5
pid_1519,3,"Some college, no degree",5,3,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1
pid_1520,3,Associate's degree,1,3,2,4,4,1,1,3,5,5,4,4,4,4,4,4,4,4,2,2
pid_1521,5,College graduate/some postgrad,1,2,2,1,1,1,2,3,5,5,5,5,5,5,5,5,5,5,1,1
pid_1522,3,Associate's degree,5,5,4,5,4,5,4,5,2,3,4,5,4,5,5,5,5,5,1,1
pid_1523,5,College graduate/some postgrad,4,4,5,5,4,5,5,2,5,5,2,2,2,1,2,1,2,1,5,4
pid_1524,3,"Some college, no degree",4,4,4,5,4,4,3,4,3,2,5,5,5,5,5,5,5,5,1,1
pid_1525,3,"Some college, no degree",4,4,4,4,5,4,4,4,4,5,4,4,4,4,5,4,5,5,1,1
pid_1526,5,College graduate/some postgrad,2,4,4,5,5,3,4,4,5,4,4,4,4,4,4,4,4,4,2,4
pid_1527,3,"Some college, no degree",3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,1,1
pid_1528,3,"Some college, no degree",5,4,5,4,5,5,4,4,5,5,2,5,4,4,5,5,4,4,2,2
pid_1529,2,High school graduate,3,5,5,3,5,5,5,5,1,4,4,5,4,4,4,5,5,5,2,1
pid_1530,5,Postgraduate,3,4,5,4,4,2,4,4,5,2,1,4,2,2,2,4,4,1,4,4
pid_1531,5,College graduate/some postgrad,5,5,5,5,4,4,5,5,2,5,5,5,5,5,5,5,5,5,1,1
pid_1532,3,"Some college, no degree",2,2,2,2,2,4,4,2,5,4,2,4,2,4,4,4,4,4,4,2
pid_1533,5,College graduate/some postgrad,4,4,5,5,4,4,5,5,2,1,2,4,2,4,4,4,4,4,2,2
pid_1534,3,"Some college, no degree",4,3,4,2,4,5,4,3,2,2,4,4,4,4,4,4,5,4,2,2
pid_1535,3,"Some college, no degree",3,4,5,4,4,5,5,4,1,5,1,2,2,1,2,2,2,1,5,4
pid_1536,5,College graduate/some postgrad,5,4,5,5,4,5,5,5,2,3,4,5,4,4,4,5,5,4,2,1
pid_1537,5,College graduate/some postgrad,2,3,3,4,4,5,5,1,5,4,5,5,5,5,5,5,5,5,1,1
pid_1538,3,"Some college, no degree",4,4,2,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,1,1
pid_1539,2,High school graduate,4,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,1,1
pid_1540,5,College graduate/some postgrad,5,5,4,5,5,5,5,5,3,5,4,4,4,2,4,4,4,2,4,4
pid_1541,2,High school graduate,4,3,4,3,4,4,3,4,2,4,2,4,2,1,1,1,2,1,5,5
pid_1542,3,Associate's degree,5,5,5,5,4,4,5,5,2,4,1,2,1,1,2,2,2,1,5,5
pid_1543,3,"Some college, no degree",4,4,4,5,5,5,4,5,1,2,2,5,4,4,4,4,5,4,2,1
pid_1544,5,College graduate/some postgrad,3,3,2,3,4,3,5,5,4,4,4,4,4,4,4,5,5,4,2,1
pid_1545,3,"Some college, no degree",3,4,4,5,3,5,5,5,1,3,2,2,2,2,2,4,4,2,4,4
pid_1546,5,College graduate/some postgrad,3,3,2,2,3,3,2,3,3,3,5,5,5,5,5,5,5,5,1,1
pid_1547,3,"Some college, no degree",4,2,1,1,5,1,4,5,5,5,1,1,2,2,1,2,2,1,5,5
pid_1548,5,College graduate/some postgrad,4,3,4,5,5,3,4,4,4,5,5,5,5,5,5,5,5,5,1,1
pid_1549,3,"Some college, no degree",1,2,1,1,2,1,1,1,5,1,4,5,5,5,5,5,5,5,1,1
pid_1550,5,College graduate/some postgrad,4,5,4,5,5,4,4,5,3,3,5,5,5,5,5,5,5,5,1,1
pid_1551,3,"Some college, no degree",5,4,5,4,5,4,3,4,3,4,5,5,5,5,5,5,5,5,1,1
pid_1552,2,High school graduate,3,4,2,3,4,2,5,4,4,5,1,2,2,1,2,2,2,1,5,5
pid_1553,2,High school graduate,4,4,5,5,4,5,5,4,1,1,2,2,2,1,1,1,2,1,5,4
pid_1554,3,"Some college, no degree",4,4,4,5,2,4,5,5,4,2,4,4,4,4,4,4,4,4,2,2
pid_1555,3,Associate's degree,5,4,4,4,4,5,5,5,3,4,2,4,2,4,4,4,4,4,2,2
pid_1556,5,College graduate/some postgrad,4,3,4,4,5,4,5,4,4,5,5,5,5,5,5,5,5,5,1,1
pid_1557,5,College graduate/some postgrad,4,5,4,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1
pid_1558,5,College graduate/some postgrad,4,3,5,3,5,2,5,1,5,5,1,2,1,1,2,2,2,1,5,4
pid_1559,5,College graduate/some postgrad,3,4,4,5,4,3,2,3,4,4,1,2,1,1,1,1,2,1,5,4
pid_1560,5,College graduate/some postgrad,4,1,5,5,5,4,5,5,3,4,2,2,2,2,4,4,4,4,4,2
pid_1561,3,Associate's degree,4,5,4,5,5,4,5,4,1,5,5,5,5,5,5,5,5,5,1,1
pid_1562,2,High school graduate,1,1,1,2,4,2,3,1,5,3,4,5,5,5,5,5,5,5,1,1
pid_1563,5,College graduate/some postgrad,4,3,4,4,4,4,4,4,3,4,4,5,5,5,5,5,5,5,1,1
pid_1564,3,"Some college, no degree",2,3,3,2,4,2,4,4,4,4,5,5,5,5,5,5,5,5,1,1
pid_1565,5,College graduate/some postgrad,4,5,5,5,4,5,5,5,2,2,5,5,5,5,5,5,5,5,1,1
pid_1566,5,College graduate/some postgrad,5,4,4,5,4,5,4,4,5,4,2,2,2,2,2,4,2,1,4,4
pid_1567,5,College graduate/some postgrad,5,4,5,5,3,4,4,5,3,3,5,5,5,5,5,5,5,5,1,1
pid_1568,2,High school graduate,3,3,4,2,4,4,3,4,4,4,2,5,4,5,5,5,5,5,1,1
pid_1569,2,High school graduate,2,2,3,1,3,2,5,4,4,3,2,4,2,2,4,4,4,2,4,4
pid_1570,3,"Some college, no degree",4,3,4,4,4,4,4,4,2,3,4,5,5,5,5,5,5,5,1,1
pid_1571,5,College graduate/some postgrad,4,4,5,4,4,4,4,2,4,4,2,4,2,2,2,3,2,2,4,4
pid_1572,5,College graduate/some postgrad,4,5,5,5,4,5,5,5,1,4,5,5,5,5,5,5,5,5,1,1
pid_1573,3,"Some college, no degree",4,4,4,5,4,4,4,1,4,4,5,5,5,5,5,5,5,5,1,1
pid_1574,5,College graduate/some postgrad,2,4,3,5,3,3,5,5,4,5,2,4,2,2,4,4,4,2,4,4
pid_1575,3,"Some college, no degree",2,3,3,2,4,4,3,4,3,2,2,3,2,2,4,4,4,4,2,2
pid_1576,5,Postgraduate,4,3,4,3,4,1,3,4,5,3,4,4,4,4,5,5,4,4,1,1
pid_1577,5,College graduate/some postgrad,5,4,4,3,4,5,4,5,2,5,4,5,4,4,4,4,5,4,2,2
pid_1578,5,College graduate/some postgrad,5,3,4,4,5,5,5,5,2,4,5,5,5,4,4,4,4,4,2,2
pid_1579,3,"Some college, no degree",5,4,4,5,5,5,5,4,2,1,2,4,2,2,4,2,4,1,5,2
pid_1580,2,High school graduate,5,4,5,5,4,5,5,5,1,4,5,5,5,5,5,5,5,5,1,1
pid_1581,3,"Some college, no degree",3,4,4,5,5,3,5,5,3,3,2,5,4,4,4,4,5,4,2,1
pid_1582,5,College graduate/some postgrad,4,1,3,1,4,1,5,5,5,2,4,5,4,5,5,4,5,5,1,1
pid_1583,5,Postgraduate,1,1,1,3,4,3,3,4,5,5,4,5,5,5,5,5,5,5,1,1
pid_1584,5,College graduate/some postgrad,4,4,4,4,4,4,3,3,4,4,5,5,5,5,5,5,5,5,1,1
pid_1585,3,"Some college, no degree",4,5,5,4,4,5,5,5,1,4,1,2,2,1,2,2,2,1,5,5
pid_1586,5,College graduate/some postgrad,1,3,1,1,1,3,1,1,5,5,5,5,5,5,5,5,5,5,1,1
pid_1587,3,Associate's degree,5,5,5,5,2,5,5,5,2,2,4,5,4,4,4,4,4,4,2,2
pid_1588,5,College graduate/some postgrad,5,5,5,5,5,3,5,5,3,3,4,5,5,5,5,5,5,5,1,1
pid_1589,5,College graduate/some postgrad,5,5,5,5,5,5,5,5,1,3,2,4,2,4,4,4,4,4,2,2
pid_1590,3,"Some college, no degree",5,5,4,5,2,1,3,1,4,5,2,4,3,4,4,4,5,4,2,2
pid_1591,3,"Some college, no degree",2,3,4,3,4,4,3,3,3,4,5,5,5,5,5,5,5,5,1,1
pid_1592,3,"Some college, no degree",4,4,4,3,4,4,4,5,3,3,4,5,4,5,5,5,5,5,2,1
pid_1593,3,"Some college, no degree",1,2,1,1,4,1,4,2,5,3,2,5,4,4,5,4,4,4,2,1
pid_1594,5,Postgraduate,1,2,1,1,1,1,2,1,5,2,4,5,5,2,2,4,4,2,4,4
pid_1595,2,High school graduate,3,4,3,5,4,4,4,4,3,4,2,4,4,5,5,5,5,5,1,1
pid_1596,5,College graduate/some postgrad,1,1,2,1,3,1,2,1,5,3,4,5,4,5,5,5,5,5,1,1
pid_1597,5,College graduate/some postgrad,4,4,5,5,5,5,5,5,4,5,2,2,2,2,1,1,2,1,5,4
pid_1598,2,High school graduate,4,3,4,5,4,2,4,3,5,2,2,1,2,4,5,2,2,2,4,4
pid_1599,3,"Some college, no degree",5,4,5,4,4,5,5,5,1,2,1,2,2,1,1,1,4,1,5,5
pid_1600,1,Less than high school,4,5,4,5,4,5,5,5,2,3,4,5,5,5,5,5,5,5,1,1
pid_1601,5,Postgraduate,4,4,4,5,4,5,5,5,5,5,1,2,2,2,2,2,2,1,5,4
pid_1602,2,High school graduate,4,3,4,5,4,4,4,3,1,2,4,5,5,5,5,5,5,5,1,1
pid_1603,2,High school graduate,5,5,5,5,3,5,5,5,2,3,4,5,4,4,4,5,5,5,1,2
pid_1604,5,College graduate/some postgrad,4,4,4,5,5,4,5,5,2,4,5,5,5,5,5,5,5,5,1,1
pid_1605,5,College graduate/some postgrad,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1
pid_1606,5,College graduate/some postgrad,5,5,5,5,5,5,5,5,1,2,5,5,5,5,5,5,5,5,1,1
pid_1607,3,Associate's degree,2,4,3,4,5,5,5,5,2,4,1,1,1,1,1,2,2,1,5,5
pid_1608,3,"Some college, no degree",4,3,4,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,1,1
pid_1609,5,College graduate/some postgrad,4,4,4,4,4,3,3,4,4,1,1,4,2,1,2,4,4,1,5,2
pid_1610,3,"Some college, no degree",2,4,3,2,4,4,4,4,3,3,2,4,4,4,4,4,4,5,1,1
pid_1611,5,College graduate/some postgrad,2,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,5,2,1
pid_1612,5,Postgraduate,1,3,4,3,5,5,3,1,3,5,2,2,2,2,4,4,4,2,4,4
pid_1613,3,"Some college, no degree",1,3,2,4,4,1,4,2,5,4,4,5,5,5,5,5,5,5,1,1
pid_1614,5,College graduate/some postgrad,4,4,4,5,5,3,4,5,4,5,2,4,2,2,2,4,2,2,4,4
pid_1615,5,Postgraduate,3,3,3,5,4,3,5,3,3,3,5,5,5,5,5,5,5,5,1,1
pid_1616,5,Postgraduate,3,4,4,5,4,5,5,5,2,3,2,2,2,1,2,2,2,1,5,4
pid_1617,5,College graduate/some postgrad,5,4,5,5,4,5,5,5,1,4,4,4,4,4,4,4,4,4,2,2
pid_1618,5,College graduate/some postgrad,2,3,3,4,3,4,3,3,3,4,5,5,5,5,5,5,5,5,1,1
pid_1619,2,High school graduate,5,5,5,5,4,4,5,5,3,2,4,5,5,5,5,5,5,5,1,1
pid_1620,5,Postgraduate,4,3,3,4,4,3,3,3,3,4,2,4,2,2,4,4,4,1,4,4
pid_1621,2,High school graduate,5,5,5,5,4,5,5,5,1,1,4,5,5,5,5,5,5,5,1,1
pid_1622,3,Associate's degree,1,1,1,1,3,1,2,1,5,5,4,5,4,5,5,5,5,5,2,1
pid_1623,5,Postgraduate,4,5,5,4,4,5,5,4,2,4,5,5,5,5,5,5,5,5,1,1
pid_1624,2,High school graduate,2,5,1,4,5,4,3,5,4,3,3,5,4,4,5,5,5,4,2,1
pid_1625,2,High school graduate,4,4,4,5,5,3,1,5,4,5,5,5,5,5,5,5,5,5,1,1
pid_1626,5,College graduate/some postgrad,1,1,1,1,1,1,4,1,4,4,2,5,4,5,5,5,5,5,1,1
pid_1627,5,College graduate/some postgrad,4,4,5,5,4,5,5,5,1,4,4,5,5,5,5,5,5,5,1,1
pid_1628,3,"Some college, no degree",2,3,2,5,5,1,5,5,5,3,1,2,2,1,2,2,2,2,5,2
pid_1629,5,Postgraduate,2,4,1,5,5,5,5,5,2,1,5,5,5,5,5,5,5,4,1,1
pid_1630,2,High school graduate,4,3,3,4,4,4,5,4,4,5,2,4,2,4,4,4,4,4,4,2
pid_1631,5,College graduate/some postgrad,5,4,5,5,5,5,5,5,1,4,1,2,1,1,2,2,2,1,5,4
pid_1632,5,College graduate/some postgrad,4,4,4,5,4,4,4,5,2,4,5,5,5,5,5,5,5,5,1,1
pid_1633,5,College graduate/some postgrad,2,3,1,2,2,2,3,3,5,4,4,5,5,2,4,4,4,1,4,4
pid_1634,3,Associate's degree,5,5,4,5,4,5,5,4,1,4,2,2,2,1,2,4,2,1,4,4
pid_1635,5,Postgraduate,4,4,4,3,4,4,3,5,4,4,4,4,4,1,2,1,2,1,5,5
pid_1636,3,Associate's degree,2,3,4,4,5,4,4,3,4,3,4,5,5,5,5,5,5,5,1,1
pid_1637,3,"Some college, no degree",4,4,4,5,4,4,4,5,4,4,2,5,4,4,4,4,5,5,2,2
pid_1638,2,High school graduate,2,3,3,4,4,4,5,5,2,4,4,5,5,5,5,5,5,5,1,1
pid_1639,5,College graduate/some postgrad,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,2,4,1,4,4
pid_1640,5,College graduate/some postgrad,5,4,5,5,5,5,5,2,1,1,5,5,5,5,5,5,5,5,1,1
pid_1641,3,Associate's degree,4,3,4,5,5,4,4,5,3,3,2,4,4,2,4,2,4,2,4,1
pid_1642,5,College graduate/some postgrad,4,3,4,4,5,5,4,2,2,2,4,4,4,2,4,4,4,4,4,2
pid_1643,3,Associate's degree,3,1,2,1,2,1,1,3,5,3,1,2,2,1,2,2,2,2,4,4
pid_1644,5,College graduate/some postgrad,4,5,4,5,5,4,5,5,4,4,4,5,4,5,5,5,5,5,1,1
pid_1645,5,College graduate/some postgrad,4,3,3,5,3,5,5,4,2,3,4,4,4,2,4,4,4,4,4,2
pid_1646,5,College graduate/some postgrad,4,5,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,2,2
pid_1647,3,"Some college, no degree",4,4,2,4,4,5,2,2,5,4,4,4,4,4,4,4,5,4,2,2
pid_1648,3,"Some college, no degree",4,4,3,3,2,4,4,4,2,3,1,2,2,1,1,2,2,1,5,5
pid_1649,5,College graduate/some postgrad,5,4,5,5,5,4,4,5,1,1,4,5,5,5,5,5,5,5,1,1
pid_1650,3,"Some college, no degree",3,4,5,5,4,5,5,5,1,1,5,5,5,5,5,5,5,5,1,1
pid_1651,3,"Some college, no degree",2,3,2,1,2,2,3,3,2,2,4,5,5,5,5,5,5,5,1,1
pid_1652,5,College graduate/some postgrad,2,3,1,3,4,3,2,3,4,4,4,5,4,4,4,4,5,5,2,2
pid_1653,3,"Some college, no degree",3,4,2,5,3,3,4,3,2,4,1,1,1,1,1,1,2,1,5,5
pid_1654,3,"Some college, no degree",5,5,5,4,5,5,5,5,3,4,5,5,5,5,5,5,5,5,1,1
pid_1655,2,High school graduate,2,5,2,3,4,3,2,5,3,5,4,5,5,5,5,5,5,5,1,1
pid_1656,2,High school graduate,5,4,4,4,5,4,5,5,3,5,4,5,4,2,4,4,4,4,4,2
pid_1657,5,College graduate/some postgrad,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,1,1
pid_1658,3,Associate's degree,4,3,4,3,4,3,3,5,4,3,4,5,4,5,5,5,5,5,2,2
pid_1659,3,Associate's degree,5,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,5,1,1
pid_1660,2,High school graduate,4,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,5,1,1
pid_1661,3,Associate's degree,4,3,2,1,2,2,3,3,5,4,4,5,5,5,5,5,5,5,1,1
pid_1662,3,Associate's degree,4,4,2,5,4,5,5,4,1,4,2,4,4,4,4,4,4,4,2,2
pid_1663,3,"Some college, no degree",5,3,4,5,4,4,4,5,3,5,5,5,5,5,5,5,5,5,1,1
pid_1664,3,"Some college, no degree",3,5,5,3,5,4,5,5,4,3,5,5,5,5,5,5,5,5,1,1
pid_1665,5,Postgraduate,5,4,5,4,5,4,5,5,2,2,5,5,5,5,5,5,5,5,1,1
pid_1666,3,"Some college, no degree",2,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,4,4,2,2
pid_1667,5,College graduate/some postgrad,3,4,5,5,4,4,5,4,3,4,5,5,5,5,5,5,5,5,1,1
pid_1668,3,Associate's degree,5,5,5,5,5,3,5,5,5,5,2,4,4,4,4,4,4,4,2,2
pid_1669,5,College graduate/some postgrad,1,4,3,2,3,2,3,5,5,4,4,5,4,5,5,5,5,5,1,1
pid_1670,3,Associate's degree,4,4,4,5,5,5,5,4,3,4,4,4,4,4,4,5,5,4,1,1
pid_1671,3,"Some college, no degree",3,4,4,5,5,4,5,5,4,4,4,5,4,5,4,4,4,4,1,2
pid_1672,3,"Some college, no degree",5,5,5,5,5,5,5,5,2,5,4,4,4,2,4,4,4,2,4,4
pid_1673,3,"Some college, no degree",3,2,4,4,4,3,4,3,2,4,5,5,5,5,5,5,5,5,1,1
pid_1674,5,College graduate/some postgrad,1,1,1,1,3,1,1,1,5,3,4,5,5,5,5,5,5,5,2,1
pid_1675,3,"Some college, no degree",4,4,4,5,5,5,4,4,4,4,2,5,4,5,5,4,5,5,2,1
pid_1676,5,College graduate/some postgrad,2,4,4,5,5,4,5,5,2,2,2,2,1,1,1,1,2,1,5,5
pid_1677,1,Less than high school,4,3,4,4,3,2,4,4,4,3,4,5,4,1,2,2,4,1,5,5
pid_1678,3,"Some college, no degree",1,2,1,1,1,2,1,1,5,3,4,4,5,5,5,4,5,5,1,1
pid_1679,1,Less than high school,2,4,4,4,4,4,3,4,2,5,1,2,2,2,4,2,2,1,5,4
pid_1680,3,"Some college, no degree",2,1,1,2,4,1,2,2,5,4,5,5,5,5,5,5,5,5,1,1
pid_1681,5,College graduate/some postgrad,4,4,3,3,3,3,3,3,3,3,4,5,4,5,5,5,5,5,1,1
pid_1682,3,Associate's degree,5,5,5,5,5,3,5,5,5,5,4,4,4,4,4,4,5,4,2,2
pid_1683,5,College graduate/some postgrad,4,5,4,5,5,4,3,5,4,2,4,5,4,4,4,5,5,4,1,2
pid_1684,5,Postgraduate,3,4,4,5,5,5,5,5,1,1,2,4,2,2,2,2,2,2,4,4
pid_1685,3,Associate's degree,3,3,3,3,3,3,5,3,2,3,4,4,4,5,5,5,5,5,1,1
pid_1686,3,Associate's degree,3,3,3,5,5,3,5,3,4,5,2,4,4,1,2,2,4,1,5,5
pid_1687,5,College graduate/some postgrad,3,3,3,3,3,3,3,3,4,3,5,5,5,5,5,5,5,5,1,1
pid_1688,5,College graduate/some postgrad,4,5,5,5,3,3,5,4,3,5,2,4,2,2,2,4,4,2,4,4
pid_1689,3,Associate's degree,5,3,4,5,5,4,5,5,1,1,2,4,4,4,4,4,4,5,2,2
pid_1690,3,"Some college, no degree",1,3,3,4,5,2,4,3,5,3,2,4,4,1,2,2,4,2,5,4
pid_1691,3,Associate's degree,5,5,5,5,5,5,5,5,1,4,4,5,4,5,5,5,5,5,1,1
pid_1692,2,High school graduate,1,1,1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1
pid_1693,5,Postgraduate,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,1,1
pid_1694,3,"Some college, no degree",4,5,4,5,4,5,5,5,3,1,2,4,4,4,4,4,4,4,2,1
pid_1695,5,Postgraduate,4,3,4,5,3,5,5,4,3,3,4,5,5,5,5,5,5,5,1,1
pid_1696,3,"Some college, no degree",4,4,4,5,5,5,5,5,1,2,5,5,5,5,5,5,5,5,1,1
pid_1697,5,College graduate/some postgrad,2,2,2,1,4,2,4,3,5,4,5,5,5,5,5,5,5,5,1,1
pid_1698,2,High school graduate,5,4,5,1,5,3,5,5,4,5,2,5,4,4,4,5,5,4,2,2
pid_1699,5,College graduate/some postgrad,1,2,1,4,4,1,4,2,5,4,4,5,5,5,5,5,5,5,1,1
pid_1700,5,College graduate/some postgrad,3,3,3,4,3,3,4,3,3,3,4,5,5,5,5,5,5,5,1,1
pid_1701,5,College graduate/some postgrad,3,4,3,4,5,4,5,5,3,2,2,4,4,2,2,2,4,1,5,4
pid_1702,5,College graduate/some postgrad,5,4,5,5,5,5,5,5,1,3,2,2,2,1,4,2,4,2,4,4
pid_1703,5,College graduate/some postgrad,4,5,5,5,5,5,5,5,2,3,4,5,5,5,5,5,5,5,1,1
pid_1704,5,Postgraduate,4,5,5,5,5,4,5,5,1,4,5,5,5,5,5,5,5,5,1,1
pid_1705,5,College graduate/some postgrad,3,4,4,2,4,1,4,3,5,3,5,5,5,2,4,4,4,2,4,4
pid_1706,2,High school graduate,3,4,2,4,4,2,5,4,5,5,2,4,2,2,2,4,2,1,4,4
