RESPID,MODE,LANGUAGE,LANGUAGEINITIAL,LANG_PREF,SURVEYSTARTDATE,SURVEYENDDATE,BWAVE,BIDENT1_GEOSTRATA,ECON1MOD,ECON1BMOD,COMTYPE2,UNITY,CRIMESAFE,INFRASPEND,MOREGUNIMPACT,GAMBLERESTR,VET1,VOL12_CPS,EMINUSE,INTMOB,INTFREQ,INTFREQ_COLLAPSED,HOME4NW2,BBHOME,SMUSEa,SMUSEb,SMUSEc,SMUSEd,SMUSEe,SMUSEf,SMUSEg,SMUSEh,SMUSEi,SMUSEj,SMUSEk,RADIO,GPT1,DEVICE1A,SMART2,NHISLL,RELIG,RELIGCAT1,BORN,ATTENDPER,ATTENDONLINE2,RELIMP,PRAY,REGISTRATION,PARTY,PARTYLN,PARTYSUM,HISP,RACEMOD_1,RACEMOD_2,RACEMOD_3,RACEMOD_4,RACEMOD_5,RACEMOD_6,RACEMOD_99,RACEMOD_MIXEDOE,RACECMB,RACETHN,AGE,AGECAT,BIRTHPLACE,GENDER,MARITAL,EDUCATION,EDUCCAT,ADULTS,VOTED2020,VOTEGEN_POST,INC_SDT1,CREGION,DIVISION,METRO,BASEWT,WEIGHT,RACE_TEXT
6889.0,1.0,1.0,1.0,1.0,20240223,20240223,2.0,10.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,10.0,3.0,2.0,3.0,6.0,2.0,7.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,3.0,1.0,2.0,6.0,7.0,1.0,1.0,1.0,2.0,9.0,4.0,9.0,1.0,0.38836845051008706,0.20755322127439707,"Not Hispanic, White"
6890.0,2.0,1.0,,,,20240205,2.0,10.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,6.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,3.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,,9.0,3.0,5.0,1.0,1.5534738020403482,0.747234268895685,"Not Hispanic, White"
6894.0,1.0,2.0,1.0,2.0,20240225,20240225,2.0,10.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,99.0,1.0,99.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,12.0,3.0,1.0,6.0,6.0,4.0,2.0,3.0,4.0,99.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,40.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,,8.0,3.0,5.0,1.0,1.1651053515302612,3.503721586256935,"Hispanic, Other"
6898.0,1.0,1.0,1.0,1.0,20240218,20240218,2.0,10.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,9.0,1.0,2.0,1.0,1.1651053515302612,2.818137215661465,"Not Hispanic, White"
6902.0,1.0,1.0,1.0,1.0,20240220,20240220,2.0,9.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,1.0,6.0,3.0,3.0,1.0,2.0,,99.0,3.0,6.0,2.0,0.4462133845203579,2.8777251369882033,"Not Hispanic, White"
6903.0,2.0,1.0,,,,20240429,2.0,10.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,1.0,3.0,2.0,,2.0,12.0,3.0,2.0,5.0,6.0,4.0,6.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.0,4.0,1.0,2.0,6.0,3.0,3.0,1.0,2.0,,1.0,1.0,2.0,1.0,0.7767369010201741,0.9523363371114956,"Not Hispanic, White"
6905.0,2.0,1.0,,,,20240305,2.0,10.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,65.0,4.0,1.0,2.0,5.0,2.0,3.0,1.0,2.0,,1.0,1.0,1.0,2.0,0.7767369010201741,1.3637733989295862,"Not Hispanic, American Indian or Alaska Native"
6906.0,1.0,1.0,1.0,1.0,20240306,20240306,2.0,9.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,3.0,2.0,6.0,6.0,4.0,7.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,48.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,5.0,9.0,4.0,9.0,1.0,0.8924267690407158,1.024589803429946,"Not Hispanic, White"
6908.0,2.0,1.0,,,,20240510,2.0,10.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,9.0,1.0,2.0,1.0,1.5534738020403482,0.9419464461139815,"Not Hispanic, White"
6909.0,1.0,1.0,1.0,1.0,20240319,20240319,2.0,10.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,6.0,2.0,4.0,1.0,3.0,99.0,9.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,55.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,99.0,9.0,2.0,3.0,1.0,0.7767369010201741,0.4290512500601611,"Not Hispanic, White, Black, American Indian or Alaska Native"
6925.0,2.0,1.0,,,,20240424,2.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,99.0,2.0,2.0,99.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,77.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,0.9260516426129688,0.4315313253171857,"Not Hispanic, Black"
6930.0,1.0,1.0,1.0,1.0,20240227,20240325,2.0,10.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,66.0,4.0,1.0,2.0,5.0,7.0,1.0,2.0,1.0,2.0,9.0,4.0,9.0,1.0,0.7767369010201741,0.5219426964397572,"Not Hispanic, Black"
6934.0,1.0,1.0,1.0,1.0,20240323,20240323,2.0,10.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,3.0,2.0,6.0,6.0,4.0,7.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,4.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,2.0,7.0,2.0,4.0,1.0,0.38836845051008706,0.16664361952414222,"Not Hispanic, White"
6936.0,1.0,1.0,1.0,1.0,20240221,20240221,2.0,10.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,9.0,3.0,2.0,6.0,6.0,4.0,7.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,9.0,4.0,9.0,1.0,0.38836845051008706,0.29615555371806124,"Not Hispanic, White"
6938.0,1.0,1.0,1.0,1.0,20240221,20240221,2.0,10.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,10.0,3.0,2.0,6.0,6.0,4.0,6.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,9.0,4.0,9.0,1.0,0.7767369010201741,0.7741651329290874,"Not Hispanic, White"
6939.0,1.0,1.0,1.0,1.0,20240222,20240222,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,12.0,3.0,2.0,6.0,6.0,2.0,5.0,1.0,2.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,27.0,1.0,3.0,2.0,6.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,9.0,1.0,0.11015029946687316,0.4508154292568917,"Hispanic, Other"
6940.0,1.0,1.0,1.0,1.0,20240324,20240324,2.0,10.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,9.0,4.0,8.0,1.0,0.7767369010201741,0.5708325302421217,"Not Hispanic, White"
6944.0,1.0,1.0,1.0,1.0,20240320,20240320,2.0,10.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,9.0,3.0,2.0,6.0,6.0,1.0,7.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,4.0,9.0,1.0,0.7767369010201741,0.3578288240396583,"Not Hispanic, White"
6946.0,1.0,1.0,1.0,1.0,20240323,20240323,2.0,10.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,8.0,4.0,2.0,5.0,6.0,3.0,6.0,1.0,2.0,,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,36.0,2.0,1.0,2.0,1.0,7.0,1.0,5.0,1.0,2.0,8.0,1.0,2.0,1.0,1.1651053515302612,1.2762524961335746,"Not Hispanic, Asian"
6947.0,2.0,1.0,,,,20240506,2.0,10.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,10.0,3.0,2.0,6.0,6.0,4.0,7.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,9.0,3.0,7.0,1.0,1.5534738020403482,0.4842698212442613,"Not Hispanic, White"
6948.0,1.0,1.0,1.0,1.0,20240221,20240221,2.0,10.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,6.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,7.0,3.0,7.0,2.0,0.7767369010201741,0.48067306033791285,"Not Hispanic, White"
6956.0,1.0,1.0,1.0,1.0,20240324,20240324,2.0,10.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,,4.0,4.0,8.0,1.0,0.7767369010201741,1.3994614076077776,"Not Hispanic, White"
6958.0,1.0,1.0,1.0,1.0,20240224,20240224,2.0,10.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,12.0,3.0,2.0,6.0,6.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.0,4.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,,9.0,4.0,9.0,2.0,0.7767369010201741,0.3444835466067667,"Not Hispanic, White"
6961.0,1.0,1.0,1.0,1.0,20240222,20240222,2.0,10.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,9.0,3.0,2.0,6.0,6.0,4.0,7.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,0.38836845051008706,0.6722063238976873,"Not Hispanic, White"
6966.0,2.0,1.0,,,,20240424,2.0,10.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,3.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,4.0,4.0,8.0,1.0,2.3302107030605224,1.2186218666542858,"Not Hispanic, White"
6969.0,1.0,1.0,1.0,1.0,20240320,20240320,2.0,10.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.0,4.0,1.0,2.0,3.0,6.0,1.0,3.0,1.0,1.0,9.0,3.0,5.0,1.0,1.1651053515302612,0.5139535296235334,"Not Hispanic, White"
6974.0,2.0,1.0,,,,20240429,2.0,9.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.0,3.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,9.0,4.0,9.0,1.0,1.7848535380814317,0.8766355457838383,"Not Hispanic, White"
6981.0,2.0,1.0,,,,20240426,2.0,7.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,3.0,1.0,1.0,3.0,6.0,1.0,3.0,1.0,1.0,9.0,4.0,9.0,1.0,0.38490057130053984,0.21922083948670967,"Not Hispanic, White"
6986.0,1.0,1.0,1.0,1.0,20240220,20240220,2.0,9.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,18.0,1.0,1.0,2.0,6.0,2.0,3.0,3.0,2.0,,2.0,3.0,6.0,2.0,1.338640153561074,5.7219464824942925,"Hispanic, White"
6991.0,1.0,1.0,1.0,1.0,20240222,20240222,2.0,10.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,12.0,3.0,2.0,6.0,6.0,4.0,6.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,9.0,3.0,5.0,1.0,0.7767369010201741,0.3494492516240322,"Not Hispanic, White"
6992.0,2.0,1.0,,,,20240305,2.0,10.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,12.0,3.0,2.0,5.0,6.0,4.0,6.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.0,4.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,2.0,8.0,4.0,9.0,1.0,0.7767369010201741,0.3581836237713993,"Not Hispanic, White"
7001.0,2.0,1.0,,,,20240429,2.0,10.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,8.0,3.0,5.0,2.0,1.5534738020403482,0.795572267308159,"Not Hispanic, White"
7003.0,2.0,1.0,,,,20240425,2.0,10.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,6.0,3.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.0,4.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,5.0,9.0,3.0,5.0,1.0,0.7767369010201741,0.25287419921913107,"Not Hispanic, White"
7004.0,2.0,1.0,,,,20240306,2.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,99.0,99.0,9.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3.0,3.0,99.0,99.0,,99.0,2.0,3.0,1.0,0.3304508984006195,0.2994888888266282,Not Hispanic
7006.0,2.0,1.0,,,,20240425,2.0,10.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,70.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,5.0,1.0,1.5534738020403482,1.2904619293530752,"Not Hispanic, Black"
7007.0,1.0,1.0,1.0,1.0,20240222,20240222,2.0,9.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,9.0,3.0,2.0,6.0,6.0,4.0,7.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.0,4.0,4.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,9.0,3.0,5.0,1.0,0.8924267690407158,0.2873390597625896,"Not Hispanic, White"
7016.0,2.0,1.0,,,,20240426,2.0,10.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,12.0,3.0,2.0,6.0,6.0,3.0,6.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,32.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,,9.0,2.0,4.0,1.0,1.5534738020403482,1.3662098230646773,"Not Hispanic, American Indian or Alaska Native"
7017.0,2.0,1.0,,,,20240429,2.0,10.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,8.0,3.0,7.0,1.0,1.5534738020403482,1.2634083212880607,"Not Hispanic, White"
7022.0,2.0,1.0,,,,20240426,2.0,10.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,99.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,99.0,99.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,99.0,99.0,99.0,1.0,99.0,1.0,99.0,99.0,2.0,1.0,99.0,99.0,2.0,3.0,1.0,1.5534738020403482,0.7398690475535038,Not Hispanic
7023.0,1.0,1.0,1.0,1.0,20240222,20240222,2.0,10.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,0.38836845051008706,0.20107619478387648,"Not Hispanic, White"
